viewerId,asset,device/os,country,state,city,asn,isp,start time (unix time),startup time (ms),playing time (ms),buffering time (ms),interrupts,average bitrate (kbps),startup error,session tags,ip address,cdn,browser,conviva session id,stream url,error list,percentage complete
bd9b3226a6ce50605aaaaf7489d7970d19b00478feb7f6bd7d6dcf1a6a0788ef,[548534] South Park - S6:EP13 - The Return of the Fellowship of the Ring to the Two Towers,IOS,canada,bc,victoria,852,Telus,1518422946,5706,1259728,1664,1,3249,0,c3.player.name=CraveTV+iOS&videoSubDomain=pe-ak-vp08a-9c9media.akamaized.net&c3.client.marketingName=iPad+mini+3&brand=CraveTV&c3.video.isLive=F&c3.device.model=iPad+mini+3,75.157.175.166,INHOUSE,Non-Browser Apps,1093238:1751462623:1352090528:4129600409:990669377,https://capi.9c9media.com/destinations/cravetv_ios/platforms/iPhone/contents/548534/contentpackages/631615/manifest.m3u8,,95
bd9b3226a6ce50605aaaaf7489d7970d19b00478feb7f6bd7d6dcf1a6a0788ef,"[548590] South Park - S10:EP8 - Make Love, Not Warcraft",IOS,canada,bc,victoria,852,Telus,1518425546,2527,1080244,0,0,3247,0,c3.player.name=CraveTV+iOS&videoSubDomain=pe-li-vp04a.9c9media.com&c3.client.marketingName=iPad+mini+3&brand=CraveTV&c3.video.isLive=F&c3.device.model=iPad+mini+3,75.157.175.166,INHOUSE,Non-Browser Apps,1093238:1751462623:1352090528:4129600409:1321355211,https://capi.9c9media.com/destinations/cravetv_ios/platforms/iPhone/contents/548590/contentpackages/673755/manifest.m3u8,,82
bd9b3226a6ce50605aaaaf7489d7970d19b00478feb7f6bd7d6dcf1a6a0788ef,[548562] South Park - S8:EP9 - Something Wall-Mart This Way Comes,IOS,canada,bc,victoria,852,Telus,1518431498,2218,1285016,1909,1,3247,0,c3.player.name=CraveTV+iOS&videoSubDomain=pe-li-vp05a.9c9media.com&c3.client.marketingName=iPad+mini+3&brand=CraveTV&c3.video.isLive=F&c3.device.model=iPad+mini+3,75.157.175.166,INHOUSE,Non-Browser Apps,1093238:1751462623:1352090528:4129600409:1754353669,https://capi.9c9media.com/destinations/cravetv_ios/platforms/iPhone/contents/548562/contentpackages/673924/manifest.m3u8,,97
156.57.149.202,"NHL: Canucks 6, Stars 0",WIN,canada,ns,halifax,855,Bell Aliant,1518435285,969,98175,0,0,1952,0,c3.video.isLive=F,156.57.149.202,UNKNOWN,Chrome,1096877:1044972915:1630920215:857336796:1518435286,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324191/contentpackages/1863979/manifest.mpd,,100
156.57.149.202,"NHL: Rangers 3, Jets 1",WIN,canada,ns,halifax,855,Bell Aliant,1518435407,905,142478,0,0,1952,0,c3.video.isLive=F,156.57.149.202,UNKNOWN,Chrome,1096877:1044972915:1630920215:857336796:1518435287,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324192/contentpackages/1863831/manifest.mpd,,100
156.57.149.202,Beyak: This one ended up being a goaltender's battle,WIN,canada,ns,halifax,855,Bell Aliant,1518435550,656,20000,0,0,1952,0,c3.video.isLive=F,156.57.149.202,UNKNOWN,Chrome,1096877:1044972915:1630920215:857336796:1518435288,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324248/contentpackages/1863844/manifest.mpd,,29
173.33.7.180,"CTV News at Six Kitchener for Sunday, Feb. 11, 2018",IOS,canada,on,toronto,812,Rogers,1518495360,13394,287552,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-ak-vp01a-9c9media.akamaized.net&c3.client.marketingName=iPad&brand=ctvnews&c3.video.isLive=F,173.33.7.180,UNKNOWN,Safari,1103961:2817472748:404311942:1141003176:1518495355,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1317330/contentpackages/1863900/manifest.m3u8,,10
96.21.224.191,[47529a10-bf73-418c-8bb8-2c35da2747af] 10 endroits oÃ¹ observer les plus beaux paysages d'hiver du QuÃ©bec - undefined,MAC,canada,qc,montreal,5769,Videotron,1518483065,-1,0,0,0,0,0,c3.player.name=VOYAGEVOYAGE+-+VoyageVoyage+without+playlist&c3.video.isLive=F&brand=VOYAGEVOYAGE&videoSubDomain=c.brightcove.com,96.21.224.191,OTHER,Safari,1104877:2354940241:39430800:4058123000:589488962,http://c.brightcove.com/services/mobile/streaming/index/master.m3u8?videoId=5258409314001,,0
108.63.184.90,CTV London: Inside shuttered Kellogg's plant,AND,canada,on,etobicoke,6407,,1518481884,-1,0,0,0,0,0,c3.device.model=Other+Android&c3.client.marketingName=Galaxy+S7+Edge&c3.video.isLive=F,108.63.184.90,UNKNOWN,Chrome,1112928:2701223004:3644325410:598209964:1518481923,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/676401/contentpackages/778832/manifest.mpd,,0
99.253.0.161,CTV Barrie: Ice rescue,AND,canada,on,courtice,812,Rogers,1518487887,4490,99353,0,1,0,0,c3.device.model=Other+Android&c3.client.marketingName=Galaxy+S8&c3.video.isLive=F,99.253.0.161,UNKNOWN,Chrome,1122390:1075440217:3506348837:3678937944:1518487856,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324911/contentpackages/1864839/manifest.m3u8,,100
72.139.202.121,McKenzie explains the Soshnikov situation in Toronto,IOS,canada,on,toronto,812,Rogers,1518480203,-1,0,0,0,0,0,c3.client.marketingName=iPhone&c3.video.isLive=F,72.139.202.121,UNKNOWN,Safari,1125795:3287792137:1548864838:3783311087:1518480196,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324722/contentpackages/1864506/manifest.m3u8,,0
72.139.202.121,Cooper pokes fun at Marner's 'fluttering' shot,IOS,canada,on,toronto,812,Rogers,1518485158,-1,0,0,0,0,0,c3.client.marketingName=iPhone&c3.player.name=TSN+VIDI+Web&c3.video.isLive=F,72.139.202.121,UNKNOWN,Safari,1125795:3287792137:1548864838:3783311087:1518485161,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324454/contentpackages/1864535/manifest.m3u8,,0
174.1.164.195,5 injured after car plunges down White Rock hill,IOS,canada,bc,vancouver,6327,Shaw,1518447560,2026,1753,0,0,0,0,c3.client.marketingName=iPhone&c3.video.isLive=F,174.1.164.195,UNKNOWN,Safari,1133070:687791799:387048644:3087147031:1518447552,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/432512/contentpackages/410280/manifest.m3u8,,2
70.24.63.40,Extended: 50 people displaced by explosion ,IOS,canada,on,toronto,577,Bell Canada,1518459747,-1,0,0,0,0,0,c3.client.marketingName=iPad&c3.video.isLive=F,70.24.63.40,UNKNOWN,Safari,1133253:49715465:2001900961:891780493:1518459686,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324591/contentpackages/1864328/manifest.m3u8,,0
70.24.63.40,Extended: 50 people displaced by explosion ,IOS,canada,on,toronto,577,Bell Canada,1518459795,10304,155799,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-li-vp09a.9c9media.com&c3.client.marketingName=iPad&brand=ctvnews&c3.video.isLive=F,70.24.63.40,UNKNOWN,Safari,1133253:49715465:2001900961:891780493:1518459793,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324591/contentpackages/1864328/manifest.m3u8,,23
70.69.133.22,Indigenous groups outraged by murder trial verdict ,WIN,canada,bc,vancouver,6327,Shaw,1518459200,681,39796,0,0,1952,0,c3.video.isLive=F,70.69.133.22,UNKNOWN,Firefox,1140341:278275917:3007435124:3159126710:1518459203,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324473/contentpackages/1864124/manifest.mpd,,14
70.69.133.22,CTV News Channel: Going for gold in Pyeongchang,WIN,canada,bc,vancouver,6327,Shaw,1518459258,369,19850,0,0,1952,0,c3.video.isLive=F,70.69.133.22,UNKNOWN,Firefox,1140341:278275917:3007435124:3159126710:1518459261,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324497/contentpackages/1864138/manifest.mpd,,9
205.189.187.4,Parrot: My goal was to come home with a medal,AND,canada,on,north york,23498,,1518465792,-1,0,0,0,0,1,c3.device.model=Other+Android&c3.client.marketingName=Phoenix&c3.video.isLive=F,205.189.187.4,UNKNOWN,Chrome,1161732:1196754776:662050380:2295834578:1518466056,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324507/contentpackages/1864173/manifest.mpd,Error playing file: Unknown playback error,0
24.114.88.149,Police investigate Ottawa's 5th homicide,IOS,canada,on,toronto,812,Rogers,1518461813,2369,105891,0,0,0,0,c3.client.marketingName=iPhone&c3.video.isLive=F,24.114.88.149,UNKNOWN,Safari,1162270:1769293080:749709729:620315781:1518461815,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324627/contentpackages/1864371/manifest.m3u8,,88
99.231.133.44,McKenzie: Don't think Leafs feel they're just one piece away from the puzzle,WIN,canada,on,scarborough,812,Rogers,1518482628,15958,97536,0,0,1820,0,c3.video.isLive=F,99.231.133.44,UNKNOWN,Firefox,1162863:3680013617:1162776014:2835688240:1518482553,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323481/contentpackages/1861813/manifest.mpd,,32
36a3a5de3f03779746334be22d209e450faf9682ce71b20c68b832fcbeb8d059,[951722] The Librarians - S2:EP4 - And the Cost of Education,SAMSUNG,canada,ab,calgary,852,Telus,1518424993,4046,2524221,0,0,3344,0,c3.player.name=CRAVE+Samsung+TV+Orsay&videoSubDomain=pe-ak-vp08a-9c9media.akamaized.net&c3.client.marketingName=Smart+TV&brand=CraveTV&c3.video.isLive=F&c3.device.model=samsung,108.173.91.96,AKAMAI,Non-Browser Apps,1189927:151358791:1823127696:4075844216:8518,http://pe-ak-vp08a-9c9media.akamaized.net/origin/ae/2016-10-07/C8136808C4E1EE00/mss/01130101/8cb82e7c03faafe0/m.ism/manifest,,100
36a3a5de3f03779746334be22d209e450faf9682ce71b20c68b832fcbeb8d059,[951723] The Librarians - S2:EP5 - And the Hollow Men,SAMSUNG,canada,ab,calgary,852,Telus,1518427523,4055,2523703,0,0,3344,0,c3.player.name=CRAVE+Samsung+TV+Orsay&videoSubDomain=pe-li-vp05a.9c9media.com&c3.client.marketingName=Smart+TV&brand=CraveTV&c3.video.isLive=F&c3.device.model=samsung,108.173.91.96,LIMELIGHT,Non-Browser Apps,1189927:151358791:1823127696:4075844216:22261,http://pe-li-vp05a.9c9media.com/origin/ae/2016-10-07/E6A046CE11B99A51/mss/01130101/69d6be795dae870c/m.ism/manifest,,100
36a3a5de3f03779746334be22d209e450faf9682ce71b20c68b832fcbeb8d059,[951724] The Librarians - S2:EP6 - And the Infernal Contract,SAMSUNG,canada,ab,calgary,852,Telus,1518430053,4026,763835,0,0,3332,0,c3.player.name=CRAVE+Samsung+TV+Orsay&videoSubDomain=pe-ak-vp02a-9c9media.akamaized.net&c3.client.marketingName=Smart+TV&brand=CraveTV&c3.video.isLive=F&c3.device.model=samsung,108.173.91.96,AKAMAI,Non-Browser Apps,1189927:151358791:1823127696:4075844216:22368,http://pe-ak-vp02a-9c9media.akamaized.net/origin/ae/2016-10-07/A20E5FBD5FCC703D/mss/01130101/fda4d0b090e2d173/m.ism/manifest,,30
36a3a5de3f03779746334be22d209e450faf9682ce71b20c68b832fcbeb8d059,[951721] The Librarians - S2:EP3 - And What Lies Beneath the Stones,SAMSUNG,canada,ab,calgary,852,Telus,1518422464,5329,2522640,0,0,3344,0,c3.player.name=CRAVE+Samsung+TV+Orsay&videoSubDomain=pe-li-vp10a.9c9media.com&c3.client.marketingName=Smart+TV&brand=CraveTV&c3.video.isLive=F&c3.device.model=samsung,108.173.91.96,LIMELIGHT,Non-Browser Apps,1189927:151358791:1823127696:4075844216:60696,http://pe-li-vp10a.9c9media.com/origin/ae/2016-10-07/D00831DE1DDC307A/mss/01130101/ce54797738e4147e/m.ism/manifest,,100
95cae0acbbd20fdcea24aa7d88f454b7be9d3c0e7285e79c2a208b9f3dd9221c,Star Trek: Discovery S1:E12 Vaulting Ambition,MAC,canada,sk,saskatoon,6327,Shaw,1518491426,1646,2160613,0,0,2144,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-li-vp09a.9c9media.com&brand=crave&c3.video.isLive=F,174.2.91.112,UNKNOWN,Firefox,1207734:1776339517:1474567463:1081904976:1518491429,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/1246029/contentpackages/1826372/manifest.mpd,,98
95cae0acbbd20fdcea24aa7d88f454b7be9d3c0e7285e79c2a208b9f3dd9221c,Game of Thrones Season 1 Trailer,MAC,canada,sk,saskatoon,6327,Shaw,1518493799,1731,78665,0,0,2144,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-li-vp04a.9c9media.com&brand=crave&c3.video.isLive=F,174.2.91.112,UNKNOWN,Firefox,1207734:1776339517:1474567463:1081904976:1518493802,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/1145192/contentpackages/1828587/manifest.mpd,,87
dba6b15f1c72d595bdf762b22c59178cf82ef01deebef96588991ba22c8da512,[416573] Saving Hope - S3:EP1 - Heaven Can Wait,AND,canada,mb,winnipeg,6327,Shaw,1518490536,5801,5489,0,0,1646,0,c3.device.model=Other+Android&c3.client.marketingName=Viking+Pro+10&c3.player.name=CraveTV+Android&c3.video.isLive=F&brand=CraveTV&videoSubDomain=pe-ak-vp06b-9c9media.akamaized.net,24.76.85.166,INHOUSE,Non-Browser Apps,1220438:2110751874:1112467565:1414747223:1551663309,http://capi.9c9media.com/destinations/cravetv_android/platforms/android/contents/416573/contentpackages/645097/manifest.m3u8,,0
dba6b15f1c72d595bdf762b22c59178cf82ef01deebef96588991ba22c8da512,[894145] Mistresses - S4:EP3 - Under Pressure,AND,canada,mb,winnipeg,6327,Shaw,1518491064,13601,343965,0,0,3174,0,c3.player.name=CraveTV+Android&videoSubDomain=pe-fa-vp11a.9c9media.com&c3.client.marketingName=Viking+Pro+10&brand=CraveTV&c3.video.isLive=F&c3.device.model=Other+Android,24.76.85.166,INHOUSE,Non-Browser Apps,1220438:2110751874:1112467565:1414747223:3222911350,http://capi.9c9media.com/destinations/cravetv_android/platforms/android/contents/894145/contentpackages/1504498/manifest.m3u8,,13
dba6b15f1c72d595bdf762b22c59178cf82ef01deebef96588991ba22c8da512,[416576] Saving Hope - S3:EP2 - Kiss Me Goodbye,AND,canada,mb,winnipeg,6327,Shaw,1518490552,4001,499605,0,0,3204,0,c3.player.name=CraveTV+Android&videoSubDomain=pe-ak-vp03b-9c9media.akamaized.net&c3.client.marketingName=Viking+Pro+10&brand=CraveTV&c3.video.isLive=F&c3.device.model=Other+Android,24.76.85.166,INHOUSE,Non-Browser Apps,1220438:2110751874:1112467565:1414747223:3293746577,http://capi.9c9media.com/destinations/cravetv_android/platforms/android/contents/416576/contentpackages/645094/manifest.m3u8,,19
70.78.218.51,Family terrified by home invasion,IOS,canada,bc,vancouver,6327,Shaw,1518411734,10416,109017,0,0,0,0,c3.client.marketingName=iPhone+7&c3.video.isLive=F,70.78.218.51,UNKNOWN,Safari,1223971:1004962173:2940464903:686795441:1518411733,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324101/contentpackages/1863322/manifest.m3u8,,100
70.78.218.51,Violent home invasion in Coquitlam,IOS,canada,bc,vancouver,6327,Shaw,1518411872,2718,19453,0,0,0,0,c3.client.marketingName=iPhone+7&c3.video.isLive=F,70.78.218.51,UNKNOWN,Safari,1223971:1004962173:2940464903:686795441:1518411734,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1323893/contentpackages/1862730/manifest.m3u8,,19
108.60.161.179,"""On the Go"": at The Saskatchewan Science Centre",AND,canada,sk,regina,803,Sasktel,1518486235,8571,7570,0,0,1952,0,c3.device.model=Other+Android&c3.client.marketingName=Phoenix+3&c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-li-vp04a.9c9media.com,108.60.161.179,UNKNOWN,Chrome,1237073:1337508389:3461615687:4177472815:1518486229,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324554/contentpackages/1864215/manifest.mpd,,1
108.60.161.179,Reaction after Gerald Stanley acquittal continues,AND,canada,sk,regina,803,Sasktel,1518486345,-1,0,0,0,0,0,c3.device.model=Other+Android&c3.client.marketingName=Phoenix+3&c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-li-vp04a.9c9media.com,108.60.161.179,UNKNOWN,Chrome,1237073:1337508389:3461615687:4177472815:1518486316,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324328/contentpackages/1863903/manifest.mpd,,0
216.209.164.60,CTV National News: Explosion levels parts of plaza,AND,canada,on,campbellford,577,Bell Canada,1518433329,9303,131298,0,1,0,0,c3.device.model=Other+Android&c3.client.marketingName=Viking+Pro+10&c3.video.isLive=F,216.209.164.60,UNKNOWN,Chrome,1254843:1957521500:2192621136:1475951262:1518433276,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324370/contentpackages/1863972/manifest.m3u8,,100
216.209.164.60,Explosion near Toronto leaves 3 injured ,AND,canada,on,campbellford,577,Bell Canada,1518433473,7700,49917,0,1,0,0,c3.client.marketingName=Viking+Pro+10&c3.video.isLive=F&c3.device.model=Other+Android,216.209.164.60,UNKNOWN,Chrome,1254843:1957521500:2192621136:1475951262:1518433277,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324250/contentpackages/1863771/manifest.m3u8,,98
216.209.164.60,Extended: Crews on a 'defensive mode' ,AND,canada,on,campbellford,577,Bell Canada,1518433526,725,20220,0,0,0,0,c3.device.model=Other+Android&c3.client.marketingName=Viking+Pro+10&c3.video.isLive=F,216.209.164.60,UNKNOWN,Chrome,1254843:1957521500:2192621136:1475951262:1518433278,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324231/contentpackages/1863636/manifest.m3u8,,4
62dc7e87800238e5653afe3ac79904e86b3d14f13fff572dd43835f2c0109ac2,Workaholics S6:E4 Death of a Salesdude,WIN,canada,on,hamilton,7992,Cogeco Canada,1518479626,1741,381111,820,1,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp13b-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,173.238.211.197,UNKNOWN,Chrome,1255295:1251061163:1527680423:4227960219:1518479628,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/787338/contentpackages/1336466/manifest.mpd,,30
62dc7e87800238e5653afe3ac79904e86b3d14f13fff572dd43835f2c0109ac2,Workaholics S6:E5 Gone Catfishing,WIN,canada,on,hamilton,7992,Cogeco Canada,1518480011,2151,158748,0,0,3346,0,c3.player.name=CRAVETV+VIDI+Web&c3.video.isLive=F&brand=crave&videoSubDomain=pe-ak-vp13b-9c9media.akamaized.net,173.238.211.197,UNKNOWN,Chrome,1255295:1251061163:1527680423:4227960219:1518479629,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/787339/contentpackages/1336480/manifest.mpd,,12
62dc7e87800238e5653afe3ac79904e86b3d14f13fff572dd43835f2c0109ac2,South Park S7:E15 It's Christmas in Canada,WIN,canada,on,hamilton,7992,Cogeco Canada,1518480195,1454,59498,0,0,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp12b.9c9media.com&brand=crave&c3.video.isLive=F,173.238.211.197,UNKNOWN,Chrome,1255295:1251061163:1527680423:4227960219:1518480197,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/548553/contentpackages/644963/manifest.mpd,,4
62dc7e87800238e5653afe3ac79904e86b3d14f13fff572dd43835f2c0109ac2,South Park S7:E15 It's Christmas in Canada,WIN,canada,on,hamilton,7992,Cogeco Canada,1518480284,-1,0,0,0,0,0,c3.player.name=CRAVETV+VIDI+Web&c3.video.isLive=F&brand=crave&videoSubDomain=pe-fa-vp12b.9c9media.com,173.238.211.197,UNKNOWN,Chrome,1255295:1251061163:1527680423:4227960219:1518480286,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/548553/contentpackages/644963/manifest.mpd,,0
62dc7e87800238e5653afe3ac79904e86b3d14f13fff572dd43835f2c0109ac2,South Park S8:E1 Good Times With Weapons,WIN,canada,on,hamilton,7992,Cogeco Canada,1518480312,1499,261637,0,0,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp05b-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,173.238.211.197,UNKNOWN,Chrome,1255295:1251061163:1527680423:4227960219:1518480314,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/548554/contentpackages/673908/manifest.mpd,,20
150.182.224.116,â€˜Seven Secondsâ€™ creator Veena Sud,WIN,united states,tn,tullahoma,14209,,1518445706,849,19248,0,0,1952,0,c3.player.name=CP24+VIDI+Web&c3.video.isLive=F&brand=cp24&videoSubDomain=pe-ak-vp03a-9c9media.akamaized.net,150.182.224.116,UNKNOWN,Chrome,1262094:2384688201:3544327072:3383519765:1518445709,https://capi.9c9media.com/destinations/cp24_web/platforms/desktop/contents/1323188/contentpackages/1861310/manifest.mpd,,9
174.48.209.121,[muramur-top-video-20-idees-ingenieuses] 20 idÃ©es ingÃ©nieuses pour le rangement de la maison - undefined,WIN,united states,fl,port saint lucie,7922,Comcast,1518457950,-1,0,0,0,0,0,c3.player.name=MURAMUR+-+Polopoly+Player+Muramur&c3.video.isLive=F&brand=MURAMUR&videoSubDomain=bellca.vo.llnwd.net,174.48.209.121,OTHER,Chrome,1267336:1516714371:3849677137:2581706326:188149281,http://bellca.vo.llnwd.net/e1/bellinet/FR/brightcove/video/28329379001/201506/1855/28329379001_4307841249001_Capsule-Muramur-RangementMaison.mp4,,0
174.92.76.138,McKenzie explains the Soshnikov situation in Toronto,WIN,canada,on,kitchener,577,Bell Canada,1518465597,2863,19936,0,0,1952,0,c3.video.isLive=F,174.92.76.138,UNKNOWN,Chrome,1290197:3426161058:2994085310:2725634932:1518465600,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324722/contentpackages/1864506/manifest.mpd,,13
174.92.76.138,"NBA: Raptors 123, Hornets 103",WIN,canada,on,kitchener,577,Bell Canada,1518467600,758,120063,0,0,1952,0,c3.video.isLive=F,174.92.76.138,UNKNOWN,Chrome,1290197:3426161058:2994085310:2725634932:1518467605,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324185/contentpackages/1863800/manifest.mpd,,71
99.250.66.30,''Great mentor'' Gilmour helping Marner master mental side of game,WIN,canada,on,richmond hill,812,Rogers,1518486091,2378,42682,0,0,1952,0,c3.video.isLive=F,99.250.66.30,UNKNOWN,Chrome,1292619:1822439787:2661420102:2220291489:1518485821,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324447/contentpackages/1864357/manifest.mpd,,100
142.177.94.178,Need To Know- Maria gives birth to baby girl,WIN,canada,ns,halifax,855,Bell Aliant,1518453474,-1,0,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-ak-vp04b-9c9media.akamaized.net,142.177.94.178,UNKNOWN,Chrome,1310426:4221454911:1442474783:3040455642:1518453470,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/558614/contentpackages/587706/manifest.mpd,,0
76.11.76.126,CTV Atlantic: Marijuana activistâ€™s wife beaten ,WIN,canada,ns,halifax,11260,,1518423251,6490,89702,0,0,1952,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-ak-vp02a-9c9media.akamaized.net&brand=ctvnews&c3.video.isLive=F,76.11.76.126,UNKNOWN,Chrome,1310665:3165554232:957821783:663179798:1518423248,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1323655/contentpackages/1861969/manifest.mpd,,100
76.11.76.126,CTV Atlantic: Stoffer apologizes for behaviour,WIN,canada,ns,halifax,11260,,1518423373,-1,0,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-ak-vp08a-9c9media.akamaized.net,76.11.76.126,UNKNOWN,Chrome,1310665:3165554232:957821783:663179798:1518423249,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1323650/contentpackages/1861963/manifest.mpd,,0
192.226.156.192,Extended: Suspicious fire in Brossard,WIN,canada,qc,montreal,5769,Videotron,1518466999,-1,0,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-li-vp09a.9c9media.com,192.226.156.192,UNKNOWN,Chrome,1312935:4077502529:2830237950:2420732668:1518467002,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1321899/contentpackages/1860008/manifest.mpd,,0
68.145.251.42,COC: 'Strongest team ever' primed for Pyeongchang,WIN,canada,ab,calgary,6327,Shaw,1518446468,-1,0,0,0,0,0,c3.video.isLive=F,68.145.251.42,UNKNOWN,Edge,1322538:1191830068:2044221272:1008193031:1518398374,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1321912/contentpackages/1860066/manifest.pmpd,,0
68.145.251.42,COC: 'Strongest team ever' primed for Pyeongchang,WIN,canada,ab,calgary,6327,Shaw,1518494209,-1,0,0,0,0,0,c3.video.isLive=F,68.145.251.42,UNKNOWN,Edge,1322538:1191830068:2044221272:1008193031:1518448654,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1321912/contentpackages/1860066/manifest.pmpd,,0
91.83.36.2,CTV News Channel: Going for gold in Pyeongchang,WIN,hungary,budapest,budapest,12301,,1518449654,23133,1836,0,0,992,0,c3.video.isLive=F,91.83.36.2,UNKNOWN,Chrome,1323417:4063210152:2210670389:4056109233:1518449629,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324497/contentpackages/1864138/manifest.mpd,,0
66.165.203.115,Power Play: Why was Indigenous funding delayed? ,WIN,canada,on,sioux lookout,26288,,1518457339,3120,47298,0,0,1681,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-ak-vp08a-9c9media.akamaized.net&brand=ctvnews&c3.video.isLive=F,66.165.203.115,UNKNOWN,Chrome,1327290:1055865011:2438187990:3171555631:1518457344,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1317509/contentpackages/1850671/manifest.mpd,,15
189.143.227.191,CTV News Saskatoon LIVE,IOS,mexico,distrito federal,mexico city,8151,Uninet,1518454193,-1,0,0,0,0,1,c3.client.marketingName=iPad&c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=T&brand=ctvnews&videoSubDomain=pe-ak-lp01a-9c9media.akamaized.net,189.143.227.191,UNKNOWN,Safari,1330236:4009507945:724283121:1335296820:1518454189,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/104059/contentpackages/40948/manifest.am3u8,Error loading media: File could not be played,0
189.143.227.191,CTV News Channel: Going for gold in Pyeongchang,IOS,mexico,distrito federal,mexico city,8151,Uninet,1518454339,8993,222198,0,0,0,0,c3.client.marketingName=iPad&c3.video.isLive=F,189.143.227.191,UNKNOWN,Safari,1330236:4009507945:724283121:1335296820:1518454332,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324497/contentpackages/1864138/manifest.m3u8,,100
